,comunidad_autónoma,categoria,generacion (MW),porcentaje (%),mes,año
2200,Castilla - La Mancha,Solar fotovoltaica,255340.98,21.94957211496074,11,2021
2201,Castilla - La Mancha,Solar fotovoltaica,207826.832,14.96101041001504,12,2021
2202,Castilla - La Mancha,Solar térmica,12293.822,0.939988540093847,1,2021
2203,Castilla - La Mancha,Solar térmica,21885.85,1.8645905056258003,2,2021
2204,Castilla - La Mancha,Solar térmica,34415.726,3.279863874120529,3,2021
2205,Castilla - La Mancha,Solar térmica,38516.129,4.308168386633601,4,2021
2206,Castilla - La Mancha,Solar térmica,86040.151,6.8425736355720375,5,2021
2207,Castilla - La Mancha,Solar térmica,86656.674,7.874973131279758,6,2021
2208,Castilla - La Mancha,Solar térmica,120940.042,9.731640420414479,7,2021
2209,Castilla - La Mancha,Solar térmica,90600.421,8.507829802020039,8,2021
2210,Castilla - La Mancha,Solar térmica,60921.652,6.703485261608819,9,2021
2211,Castilla - La Mancha,Solar térmica,41716.972,4.892949570210268,10,2021
2212,Castilla - La Mancha,Solar térmica,21788.45,1.8729745399591415,11,2021
2213,Castilla - La Mancha,Solar térmica,10534.448,0.758352445038291,12,2021
2214,Castilla - La Mancha,Otras renovables,42421.016,3.243520924504822,1,2021
2215,Castilla - La Mancha,Otras renovables,42108.756,3.58750455848475,2,2021
2216,Castilla - La Mancha,Otras renovables,47838.781,4.559098639495897,3,2021
2217,Castilla - La Mancha,Otras renovables,40034.14,4.477963409408659,4,2021
2218,Castilla - La Mancha,Otras renovables,48490.878,3.856367050873029,5,2021
2219,Castilla - La Mancha,Otras renovables,42484.133,3.860769060680955,6,2021
2220,Castilla - La Mancha,Otras renovables,49601.009,3.9912271907243286,7,2021
2221,Castilla - La Mancha,Otras renovables,46938.27,4.407736828963114,8,2021
2222,Castilla - La Mancha,Otras renovables,47897.663,5.270396771020032,9,2021
2223,Castilla - La Mancha,Otras renovables,48665.902,5.707983893816527,10,2021
2224,Castilla - La Mancha,Otras renovables,46456.778,3.9935085975612754,11,2021
2225,Castilla - La Mancha,Otras renovables,52600.684,3.7866110613566573,12,2021
2226,Castilla y León,Hidráulica,1156726.799,40.80999685617893,1,2021
2227,Castilla y León,Hidráulica,1448328.696,46.68487046355222,2,2021
2228,Castilla y León,Hidráulica,1206854.01,45.78788422091415,3,2021
2229,Castilla y León,Hidráulica,688403.318,41.26563925347176,4,2021
2230,Castilla y León,Hidráulica,290441.517,17.963946606847657,5,2021
2231,Castilla y León,Hidráulica,437704.852,30.704791687288,6,2021
2232,Castilla y León,Hidráulica,621623.371,36.593614091288565,7,2021
2233,Castilla y León,Hidráulica,890971.875,46.36017970934266,8,2021
2234,Castilla y León,Hidráulica,670404.721,42.07617930376199,9,2021
2235,Castilla y León,Hidráulica,436414.186,27.1740379909345,10,2021
2236,Castilla y León,Hidráulica,418506.807,22.47970285450944,11,2021
2237,Castilla y León,Hidráulica,499906.223,23.67874386618515,12,2021
2238,Castilla y León,Eólica,1572457.728,55.47722676748863,1,2021
2239,Castilla y León,Eólica,1543768.847,49.76125160463048,2,2021
2240,Castilla y León,Eólica,1236567.347,46.91520436328416,3,2021
2241,Castilla y León,Eólica,803095.193,48.140727468915664,4,2021
2242,Castilla y León,Eólica,1117194.048,69.09898569273759,5,2021
2243,Castilla y León,Eólica,781909.447,54.85058385520835,6,2021
2244,Castilla y León,Eólica,861972.109,50.74242087046647,7,2021
2245,Castilla y León,Eólica,800036.86,41.628533564764,8,2021
2246,Castilla y León,Eólica,741561.983,46.54217666459616,9,2021
2247,Castilla y León,Eólica,983641.903,61.248060441365006,10,2021
2248,Castilla y León,Eólica,1301057.976,69.88511586376535,11,2021
2249,Castilla y León,Eólica,1513642.083,71.69573319841624,12,2021
2250,Castilla y León,Solar fotovoltaica,56869.972,2.0064058172918524,1,2021
2251,Castilla y León,Solar fotovoltaica,66556.204,2.1453470961855166,2,2021
2252,Castilla y León,Solar fotovoltaica,135179.263,5.128683661839517,3,2021
2253,Castilla y León,Solar fotovoltaica,126849.586,7.603869880429952,4,2021
2254,Castilla y León,Solar fotovoltaica,167113.864,10.336072339685517,5,2021
2255,Castilla y León,Solar fotovoltaica,167295.625,11.73571024481047,6,2021
2256,Castilla y León,Solar fotovoltaica,194047.762,11.423169155437382,7,2021
2257,Castilla y León,Solar fotovoltaica,177050.785,9.212531215174653,8,2021
2258,Castilla y León,Solar fotovoltaica,122419.615,7.683343374065396,9,2021
2259,Castilla y León,Solar fotovoltaica,125618.954,7.821868165342942,10,2021
2260,Castilla y León,Solar fotovoltaica,87594.565,4.705060371622613,11,2021
2261,Castilla y León,Solar fotovoltaica,59680.733,2.8268597697636255,12,2021
2262,Castilla y León,Otras renovables,48365.712,1.7063705590405838,1,2021
2263,Castilla y León,Otras renovables,43697.575,1.4085308356317743,2,2021
2264,Castilla y León,Otras renovables,57149.056,2.168227753962171,3,2021
2265,Castilla y León,Otras renovables,49875.952,2.9897633971826285,4,2021
2266,Castilla y León,Otras renovables,42052.955,2.6009953607292555,5,2021
2267,Castilla y León,Otras renovables,38616.282,2.7089142126931898,6,2021
2268,Castilla y León,Otras renovables,21077.659,1.2407958828075902,7,2021
2269,Castilla y León,Otras renovables,53787.808,2.798755510718695,8,2021
2270,Castilla y León,Otras renovables,58925.46,3.6983006575764477,9,2021
2271,Castilla y León,Otras renovables,60321.777,3.7560334023575463,10,2021
2272,Castilla y León,Otras renovables,54550.345,2.9301209101026044,11,2021
2273,Castilla y León,Otras renovables,37973.421,1.7986631656350005,12,2021
2274,Cataluña,Hidráulica,304809.796,40.67322876096575,1,2021
2275,Cataluña,Hidráulica,281952.551,50.26822109896985,2,2021
2276,Cataluña,Hidráulica,313921.572,52.3006943054004,3,2021
2277,Cataluña,Hidráulica,306887.187,57.35554858245688,4,2021
2278,Cataluña,Hidráulica,424622.167,60.32719323835265,5,2021
2279,Cataluña,Hidráulica,396508.174,63.65554378083381,6,2021
2280,Cataluña,Hidráulica,256177.832,45.878109595711855,7,2021
2281,Cataluña,Hidráulica,240942.055,49.541769069216635,8,2021
2282,Cataluña,Hidráulica,224538.47,53.558477814229136,9,2021
2283,Cataluña,Hidráulica,172299.286,47.39289001903567,10,2021
2284,Cataluña,Hidráulica,141040.659,27.913543538565573,11,2021
2285,Cataluña,Hidráulica,317869.122,47.27084417215155,12,2021
2286,Cataluña,Eólica,393973.253,52.57102775322495,1,2021
2287,Cataluña,Eólica,231861.484,41.3376800483258,2,2021
2288,Cataluña,Eólica,221698.637,36.93595367718447,3,2021
2289,Cataluña,Eólica,162255.465,30.324665218351505,4,2021
2290,Cataluña,Eólica,203431.583,28.902062520972855,5,2021
2291,Cataluña,Eólica,151007.973,24.24286626826631,6,2021
2292,Cataluña,Eólica,222029.968,39.762672382348825,7,2021
2293,Cataluña,Eólica,171972.542,35.360468565814124,8,2021
2294,Cataluña,Eólica,130254.146,31.06912498669988,9,2021
2295,Cataluña,Eólica,125566.86,34.53860154716863,10,2021
2296,Cataluña,Eólica,313649.077,62.07470405161965,11,2021
2297,Cataluña,Eólica,306349.158,45.557691225157235,12,2021
2298,Cataluña,Solar fotovoltaica,19291.117,2.5741692855421063,1,2021
2299,Cataluña,Solar fotovoltaica,19914.449,3.550469473837672,2,2021
2300,Cataluña,Solar fotovoltaica,35125.996,5.85214315558001,3,2021
2301,Cataluña,Solar fotovoltaica,33403.295,6.242894426174395,4,2021
2302,Cataluña,Solar fotovoltaica,43464.383,6.175099738084964,5,2021
2303,Cataluña,Solar fotovoltaica,41692.932,6.693396081860666,6,2021
2304,Cataluña,Solar fotovoltaica,46367.863,8.303879706628765,7,2021
2305,Cataluña,Solar fotovoltaica,40925.991,8.415077206222211,8,2021
2306,Cataluña,Solar fotovoltaica,31712.706,7.56433523720978,9,2021
2307,Cataluña,Solar fotovoltaica,30396.481,8.36089988787712,10,2021
2308,Cataluña,Solar fotovoltaica,20273.577,4.0123704631297965,11,2021
2309,Cataluña,Solar fotovoltaica,16719.041,2.4863163079388784,12,2021
2310,Cataluña,Solar térmica,5151.617,0.6874217937860505,1,2021
2311,Cataluña,Solar térmica,4460.225,0.7951961266388857,2,2021
2312,Cataluña,Solar térmica,7944.003,1.3235053259232012,3,2021
2313,Cataluña,Solar térmica,6473.49,1.2098601242450986,4,2021
2314,Cataluña,Solar térmica,6657.92,0.9459082865202676,5,2021
2315,Cataluña,Solar térmica,9631.26,1.5462054323111973,6,2021
2316,Cataluña,Solar térmica,9023.407,1.6159745440921427,7,2021
2317,Cataluña,Solar térmica,9704.384,1.9953857830547712,8,2021
2318,Cataluña,Solar térmica,8364.173,1.995080727391054,9,2021
2319,Cataluña,Solar térmica,8961.755,2.4650332508780277,10,2021
2320,Cataluña,Solar térmica,6788.279,1.3434772835146096,11,2021
2321,Cataluña,Solar térmica,4233.212,0.6295279753523276,12,2021
2322,Cataluña,Otras renovables,13330.861,1.7788442699316551,1,2021
2323,Cataluña,Otras renovables,12206.882,2.1763174020902385,2,2021
2324,Cataluña,Otras renovables,14986.555,2.4968250087192794,3,2021
2325,Cataluña,Otras renovables,14087.915,2.632954803707798,4,2021
2326,Cataluña,Otras renovables,12137.501,1.7244068378034032,5,2021
2327,Cataluña,Otras renovables,11316.538,1.816760478956657,6,2021
2328,Cataluña,Otras renovables,11798.21,2.1129055827641774,7,2021
2329,Cataluña,Otras renovables,10659.251,2.191722617675924,8,2021
2330,Cataluña,Otras renovables,12685.698,3.025880932078191,9,2021
2331,Cataluña,Otras renovables,13878.846,3.8175353905362854,10,2021
2332,Cataluña,Otras renovables,13053.68,2.583471089840148,11,2021
2333,Cataluña,Otras renovables,14790.403,2.199505353201066,12,2021
2334,Cataluña,Residuos renovables,12854.714,1.7153081365494864,1,2021
2335,Cataluña,Residuos renovables,10500.627,1.8721158501375383,2,2021
2336,Cataluña,Residuos renovables,6547.72,1.0908785271926338,3,2021
2337,Cataluña,Residuos renovables,11953.6745,2.2340768450643265,4,2021
2338,Cataluña,Residuos renovables,13551.725,1.9253293782658658,5,2021
2339,Cataluña,Residuos renovables,12739.654,2.045227957771369,6,2021
2340,Cataluña,Residuos renovables,12990.662,2.32645818845422,7,2021
2341,Cataluña,Residuos renovables,12137.019,2.4955767580163397,8,2021
2342,Cataluña,Residuos renovables,11684.6345,2.7871003023919525,9,2021
2343,Cataluña,Residuos renovables,12451.9085,3.425039904504279,10,2021
2344,Cataluña,Residuos renovables,10471.526,2.0724335733302364,11,2021
2345,Cataluña,Residuos renovables,12481.301,1.856114966198948,12,2021
2346,Comunidad de Madrid,Hidráulica,26490.113,56.189195447120696,1,2021
2347,Comunidad de Madrid,Hidráulica,38930.522,60.09983849523507,2,2021
2348,Comunidad de Madrid,Hidráulica,24195.068,44.87302051210572,3,2021
2349,Comunidad de Madrid,Hidráulica,13088.903,31.486705404494042,4,2021
2350,Comunidad de Madrid,Hidráulica,8455.222,21.532737152360475,5,2021
2351,Comunidad de Madrid,Hidráulica,10519.844,25.625737664361587,6,2021
2352,Comunidad de Madrid,Hidráulica,11175.877,26.685757444855497,7,2021
2353,Comunidad de Madrid,Hidráulica,11293.412,30.49757340069145,8,2021
2354,Comunidad de Madrid,Hidráulica,6847.758,20.074269506973263,9,2021
2355,Comunidad de Madrid,Hidráulica,4728.201,13.831124815797608,10,2021
2356,Comunidad de Madrid,Hidráulica,3614.52,11.975181941333396,11,2021
2357,Comunidad de Madrid,Hidráulica,4046.756,13.300072273999058,12,2021
2358,Comunidad de Madrid,Solar fotovoltaica,2725.131,5.780379962063864,1,2021
2359,Comunidad de Madrid,Solar fotovoltaica,4573.041,7.0597313216629445,2,2021
2360,Comunidad de Madrid,Solar fotovoltaica,7409.164,13.741295050278646,3,2021
2361,Comunidad de Madrid,Solar fotovoltaica,6904.51,16.609510539758997,4,2021
2362,Comunidad de Madrid,Solar fotovoltaica,9294.889,23.671099552130826,5,2021
2363,Comunidad de Madrid,Solar fotovoltaica,9123.747,22.22492530668763,6,2021
2364,Comunidad de Madrid,Solar fotovoltaica,10106.43,24.132132056697735,7,2021
2365,Comunidad de Madrid,Solar fotovoltaica,9325.536,25.183374046815132,8,2021
2366,Comunidad de Madrid,Solar fotovoltaica,7117.108,20.863871664599635,9,2021
2367,Comunidad de Madrid,Solar fotovoltaica,6518.099,19.06700684482863,10,2021
2368,Comunidad de Madrid,Solar fotovoltaica,4832.764,16.01131773500386,11,2021
2369,Comunidad de Madrid,Solar fotovoltaica,3622.212,11.904765543498714,12,2021
2370,Comunidad de Madrid,Otras renovables,12840.69,27.236880419720684,1,2021
2371,Comunidad de Madrid,Otras renovables,14136.785,21.823968744674467,2,2021
2372,Comunidad de Madrid,Otras renovables,15947.701,29.577164821108536,3,2021
2373,Comunidad de Madrid,Otras renovables,14197.974,34.15469002090289,4,2021
2374,Comunidad de Madrid,Otras renovables,15235.443,38.79978426572009,5,2021
2375,Comunidad de Madrid,Otras renovables,14541.792,35.42297271344632,6,2021
2376,Comunidad de Madrid,Otras renovables,14197.692,33.90124685416323,7,2021
2377,Comunidad de Madrid,Otras renovables,13566.525,36.636057551058585,8,2021
2378,Comunidad de Madrid,Otras renovables,13789.603,40.42435597405268,9,2021
2379,Comunidad de Madrid,Otras renovables,15370.066,44.96113876568426,10,2021
2380,Comunidad de Madrid,Otras renovables,14372.295,47.61651548186654,11,2021
2381,Comunidad de Madrid,Otras renovables,15386.281,50.568566359834534,12,2021
2382,Comunidad de Madrid,Residuos renovables,5088.562,10.793544171094755,1,2021
2383,Comunidad de Madrid,Residuos renovables,7136.069,11.016461438427507,2,2021
2384,Comunidad de Madrid,Residuos renovables,6367.0315,11.808519616507104,3,2021
2385,Comunidad de Madrid,Residuos renovables,7378.2305,17.749094034844077,4,2021
2386,Comunidad de Madrid,Residuos renovables,6281.27,15.996379029788606,5,2021
2387,Comunidad de Madrid,Residuos renovables,6866.485,16.726364315504476,6,2021
2388,Comunidad de Madrid,Residuos renovables,6399.558,15.280863644283535,7,2021
2389,Comunidad de Madrid,Residuos renovables,2845.0535,7.682995001434829,8,2021
2390,Comunidad de Madrid,Residuos renovables,6357.6465,18.63750285437442,9,2021
2391,Comunidad de Madrid,Residuos renovables,7568.858,22.140729573689498,10,2021
2392,Comunidad de Madrid,Residuos renovables,7363.8455,24.396984841796197,11,2021
2393,Comunidad de Madrid,Residuos renovables,7371.3225,24.226595822667697,12,2021
2394,Comunidad Foral de Navarra,Hidráulica,90894.154,19.36078792952535,1,2021
2395,Comunidad Foral de Navarra,Hidráulica,87206.919,21.477902262885923,2,2021
2396,Comunidad Foral de Navarra,Hidráulica,68967.438,14.362003755829528,3,2021
2397,Comunidad Foral de Navarra,Hidráulica,27645.648,7.374196849886832,4,2021
2398,Comunidad Foral de Navarra,Hidráulica,22567.477,8.014849251621499,5,2021
2399,Comunidad Foral de Navarra,Hidráulica,25468.707,9.244438577196695,6,2021
2400,Comunidad Foral de Navarra,Hidráulica,19257.172,5.151849976900351,7,2021
2401,Comunidad Foral de Navarra,Hidráulica,17414.277,5.306408802418803,8,2021
2402,Comunidad Foral de Navarra,Hidráulica,11991.399,5.149922367857833,9,2021
2403,Comunidad Foral de Navarra,Hidráulica,6889.344,2.172533051308118,10,2021
2404,Comunidad Foral de Navarra,Hidráulica,23163.448,5.2329041331730926,11,2021
2405,Comunidad Foral de Navarra,Hidráulica,65543.093,22.50007079429559,12,2021
2406,Comunidad Foral de Navarra,Eólica,336028.34,71.5752679655332,1,2021
2407,Comunidad Foral de Navarra,Eólica,277766.054,68.41007833059088,2,2021
2408,Comunidad Foral de Navarra,Eólica,366880.549,76.4003996013133,3,2021
2409,Comunidad Foral de Navarra,Eólica,297800.924,79.4353829454165,4,2021
2410,Comunidad Foral de Navarra,Eólica,200994.593,71.38331694260806,5,2021
2411,Comunidad Foral de Navarra,Eólica,189011.221,68.60586298846856,6,2021
2412,Comunidad Foral de Navarra,Eólica,291005.426,77.85236052396358,7,2021
2413,Comunidad Foral de Navarra,Eólica,248650.644,75.76782923854401,8,2021
2414,Comunidad Foral de Navarra,Eólica,167937.969,72.12398678133513,9,2021
2415,Comunidad Foral de Navarra,Eólica,258895.389,81.64184999816705,10,2021
2416,Comunidad Foral de Navarra,Eólica,378790.815,85.57344404950008,11,2021
2417,Comunidad Foral de Navarra,Eólica,188926.226,64.85585689248884,12,2021
2418,Comunidad Foral de Navarra,Solar fotovoltaica,14460.216,3.08007900476338,1,2021
2419,Comunidad Foral de Navarra,Solar fotovoltaica,15507.532,3.8192985195885187,2,2021
2420,Comunidad Foral de Navarra,Solar fotovoltaica,26556.41,5.5301932509273275,3,2021
2421,Comunidad Foral de Navarra,Solar fotovoltaica,25282.226,6.743777947520961,4,2021
2422,Comunidad Foral de Navarra,Solar fotovoltaica,32122.412,11.408288564046282,5,2021
2423,Comunidad Foral de Navarra,Solar fotovoltaica,33173.439,12.04104390654309,6,2021
2424,Comunidad Foral de Navarra,Solar fotovoltaica,35200.485,9.417146912024837,7,2021
2425,Comunidad Foral de Navarra,Solar fotovoltaica,35552.116,10.833298522069816,8,2021
2426,Comunidad Foral de Navarra,Solar fotovoltaica,24891.625,10.69015686658656,9,2021
2427,Comunidad Foral de Navarra,Solar fotovoltaica,24726.665,7.79747635785405,10,2021
2428,Comunidad Foral de Navarra,Solar fotovoltaica,14978.132,3.383741869950111,11,2021
2429,Comunidad Foral de Navarra,Solar fotovoltaica,7721.803,2.650792115648312,12,2021
2430,Comunidad Foral de Navarra,Otras renovables,28092.78,5.983865100178073,1,2021
2431,Comunidad Foral de Navarra,Otras renovables,25550.391,6.292720886934673,2,2021
2432,Comunidad Foral de Navarra,Otras renovables,17803.234,3.7074033919298555,3,2021
2433,Comunidad Foral de Navarra,Otras renovables,24168.273,6.446642257175704,4,2021
2434,Comunidad Foral de Navarra,Otras renovables,25886.341,9.19354524172414,5,2021
2435,Comunidad Foral de Navarra,Otras renovables,27849.648,10.108654527791646,6,2021
2436,Comunidad Foral de Navarra,Otras renovables,28328.314,7.578642587111227,7,2021
2437,Comunidad Foral de Navarra,Otras renovables,26557.396,8.092463436967376,8,2021
2438,Comunidad Foral de Navarra,Otras renovables,28025.216,12.03593398422046,9,2021
2439,Comunidad Foral de Navarra,Otras renovables,26599.727,8.388140592670787,10,2021
2440,Comunidad Foral de Navarra,Otras renovables,25717.564,5.809909947376727,11,2021
2441,Comunidad Foral de Navarra,Otras renovables,29110.597,9.993280197567254,12,2021
2442,Comunitat Valenciana,Hidráulica,24136.491,5.5331107359139065,1,2021
2443,Comunitat Valenciana,Hidráulica,42168.572,14.37693128155314,2,2021
2444,Comunitat Valenciana,Hidráulica,57353.784,19.03638279882382,3,2021
2445,Comunitat Valenciana,Hidráulica,55178.804,23.90538009084995,4,2021
2446,Comunitat Valenciana,Hidráulica,50876.323,17.394614311357127,5,2021
2447,Comunitat Valenciana,Hidráulica,37953.239,17.976256126384413,6,2021
2448,Comunitat Valenciana,Hidráulica,35459.233,15.602834879049915,7,2021
2449,Comunitat Valenciana,Hidráulica,40319.814,18.832522807145082,8,2021
2450,Comunitat Valenciana,Hidráulica,35589.356,18.644664091071974,9,2021
2451,Comunitat Valenciana,Hidráulica,28930.73,15.451779814521045,10,2021
2452,Comunitat Valenciana,Hidráulica,23869.564,6.363829310651445,11,2021
2453,Comunitat Valenciana,Hidráulica,27798.868,6.757341994258484,12,2021
2454,Comunitat Valenciana,Eólica,377426.174,86.52213842411103,1,2021
2455,Comunitat Valenciana,Eólica,215209.702,73.3734852766067,2,2021
2456,Comunitat Valenciana,Eólica,192870.853,64.0160619296484,3,2021
2457,Comunitat Valenciana,Eólica,129155.918,55.954842927959234,4,2021
2458,Comunitat Valenciana,Eólica,172897.027,59.113491756180956,5,2021
2459,Comunitat Valenciana,Eólica,106706.223,50.54057164731292,6,2021
2460,Comunitat Valenciana,Eólica,116428.0,51.23085598884847,7,2021
2461,Comunitat Valenciana,Eólica,108016.688,50.45228483227314,8,2021
2462,Comunitat Valenciana,Eólica,95312.284,49.9325000130054,9,2021
2463,Comunitat Valenciana,Eólica,107799.05,57.57501400118645,10,2021
2464,Comunitat Valenciana,Eólica,310544.713,82.79386866292326,11,2021
2465,Comunitat Valenciana,Eólica,347777.406,84.53764628898136,12,2021
2466,Comunitat Valenciana,Solar fotovoltaica,30330.378,6.953013183901792,1,2021
2467,Comunitat Valenciana,Solar fotovoltaica,30658.992,10.452860987222605,2,2021
2468,Comunitat Valenciana,Solar fotovoltaica,43083.276,14.299836505353841,3,2021
2469,Comunitat Valenciana,Solar fotovoltaica,38759.429,16.79193485870611,4,2021
2470,Comunitat Valenciana,Solar fotovoltaica,54726.513,18.710994232827556,5,2021
2471,Comunitat Valenciana,Solar fotovoltaica,52423.209,24.829844745292505,6,2021
2472,Comunitat Valenciana,Solar fotovoltaica,57899.889,25.477212312582125,7,2021
2473,Comunitat Valenciana,Solar fotovoltaica,53082.407,24.7936570462765,8,2021
2474,Comunitat Valenciana,Solar fotovoltaica,49131.451,25.73913953941629,9,2021
2475,Comunitat Valenciana,Solar fotovoltaica,43722.699,23.352107528727394,10,2021
2476,Comunitat Valenciana,Solar fotovoltaica,34275.544,9.138152315883245,11,2021
2477,Comunitat Valenciana,Solar fotovoltaica,30749.789,7.474651144941859,12,2021
2478,Comunitat Valenciana,Solar térmica,1286.261,0.2948657511270945,1,2021
2479,Comunitat Valenciana,Solar térmica,2365.916,0.806634185998214,2,2021
2480,Comunitat Valenciana,Solar térmica,4544.027,1.508215001475596,3,2021
2481,Comunitat Valenciana,Solar térmica,4235.468,1.834952283536846,4,2021
2482,Comunitat Valenciana,Solar térmica,10617.201,3.6300209128941017,5,2021
2483,Comunitat Valenciana,Solar térmica,10716.084,5.075589744945089,6,2021
2484,Comunitat Valenciana,Solar térmica,14086.011,6.198151655944751,7,2021
2485,Comunitat Valenciana,Solar térmica,9407.691,4.394131265587523,8,2021
2486,Comunitat Valenciana,Solar térmica,7419.033,3.886706412040105,9,2021
2487,Comunitat Valenciana,Solar térmica,3381.809,1.8062097998483135,10,2021
2488,Comunitat Valenciana,Solar térmica,3478.634,0.9274334885307784,11,2021
2489,Comunitat Valenciana,Solar térmica,2324.858,0.5651259106697363,12,2021
2490,Comunitat Valenciana,Otras renovables,3039.889,0.6968719049461908,1,2021
2491,Comunitat Valenciana,Otras renovables,2904.0,0.9900882686193482,2,2021
2492,Comunitat Valenciana,Otras renovables,3433.155,1.1395037646983501,3,2021
2493,Comunitat Valenciana,Otras renovables,3492.078,1.5128898389478524,4,2021
2494,Comunitat Valenciana,Otras renovables,3366.127,1.150878786740261,5,2021
2495,Comunitat Valenciana,Otras renovables,3331.075,1.577737736065055,6,2021
2496,Comunitat Valenciana,Otras renovables,3388.344,1.490945163574731,7,2021
2497,Comunitat Valenciana,Otras renovables,3270.122,1.5274040487177567,8,2021
2498,Comunitat Valenciana,Otras renovables,3430.135,1.7969899444662378,9,2021
2499,Comunitat Valenciana,Otras renovables,3398.059,1.8148888557167957,10,2021
2500,Comunitat Valenciana,Otras renovables,2913.321,0.7767162220112768,11,2021
2501,Comunitat Valenciana,Otras renovables,2736.693,0.6652346611485488,12,2021
2502,Extremadura,Hidráulica,289223.834,57.167136942590915,1,2021
2503,Extremadura,Hidráulica,192870.831,40.50060323212069,2,2021
2504,Extremadura,Hidráulica,309890.547,34.94377865582266,3,2021
2505,Extremadura,Hidráulica,433854.241,46.29672390627673,4,2021
2506,Extremadura,Hidráulica,268819.16,24.42867567482455,5,2021
2507,Extremadura,Hidráulica,224574.493,21.660385704868176,6,2021
2508,Extremadura,Hidráulica,285640.415,22.087287534447754,7,2021
2509,Extremadura,Hidráulica,45344.951,4.622694459994778,8,2021
2510,Extremadura,Hidráulica,12898.343,1.8361377501385736,9,2021
2511,Extremadura,Hidráulica,11603.621,1.8778521893909064,10,2021
2512,Extremadura,Hidráulica,51522.777,10.7459401640236,11,2021
2513,Extremadura,Hidráulica,56232.97,15.284600220648173,12,2021
2514,Extremadura,Eólica,10547.9,2.0848670575218042,1,2021
2515,Extremadura,Eólica,11496.626,2.4141560738859607,2,2021
2516,Extremadura,Eólica,14030.015,1.582048060013498,3,2021
2517,Extremadura,Eólica,9632.717,1.0279102916877982,4,2021
2518,Extremadura,Eólica,9627.248,0.8748666539732634,5,2021
2519,Extremadura,Eólica,7748.029,0.7473034642117798,6,2021
2520,Extremadura,Eólica,8760.473,0.6774079434409382,7,2021
2521,Extremadura,Eólica,5989.372,0.610586981629947,8,2021
2522,Extremadura,Eólica,7568.856,1.0774610527075335,9,2021
2523,Extremadura,Eólica,8382.032,1.3564918349836346,10,2021
2524,Extremadura,Eólica,11813.139,2.463828470334461,11,2021
2525,Extremadura,Eólica,19069.022,5.183122603496577,12,2021
2526,Extremadura,Solar fotovoltaica,156722.305,30.977272336046486,1,2021
2527,Extremadura,Solar fotovoltaica,206967.117,43.460657291993,2,2021
2528,Extremadura,Solar fotovoltaica,391489.913,44.14506024238058,3,2021
2529,Extremadura,Solar fotovoltaica,373186.509,39.82285094850614,4,2021
2530,Extremadura,Solar fotovoltaica,541538.905,49.211813159242915,5,2021
2531,Extremadura,Solar fotovoltaica,522208.928,50.367460025862044,6,2021
2532,Extremadura,Solar fotovoltaica,632236.957,48.88803798707295,7,2021
2533,Extremadura,Solar fotovoltaica,616761.11,62.8757580163055,8,2021
2534,Extremadura,Solar fotovoltaica,484801.652,69.01371862779148,9,2021
2535,Extremadura,Solar fotovoltaica,442135.913,71.55231045855405,10,2021
2536,Extremadura,Solar fotovoltaica,332474.741,69.34318918476082,11,2021
2537,Extremadura,Solar fotovoltaica,238224.95,64.75157053475746,12,2021
2538,Extremadura,Solar térmica,28798.59,5.692245052956215,1,2021
2539,Extremadura,Solar térmica,46361.373,9.735342371026299,2,2021
2540,Extremadura,Solar térmica,146539.648,16.52405687616591,3,2021
2541,Extremadura,Solar térmica,104018.791,11.0998782376584,4,2021
2542,Extremadura,Solar térmica,255785.574,23.24426141925611,5,2021
2543,Extremadura,Solar térmica,259402.748,25.019598172187447,6,2021
2544,Extremadura,Solar térmica,341308.009,26.391812001088443,7,2021
2545,Extremadura,Solar térmica,288415.742,29.402564636549798,8,2021
2546,Extremadura,Solar térmica,173140.749,24.647372559883664,9,2021
2547,Extremadura,Solar térmica,131223.949,21.2364036993427,10,2021
2548,Extremadura,Solar térmica,62277.799,12.989080569183772,11,2021
2549,Extremadura,Solar térmica,29775.827,8.093323399674281,12,2021
2550,Extremadura,Otras renovables,20634.114,4.078478610884581,1,2021
2551,Extremadura,Otras renovables,18521.234,3.889241030974059,2,2021
2552,Extremadura,Otras renovables,24875.97,2.8050561656173554,3,2021
2553,Extremadura,Otras renovables,16424.247,1.752636615870937,4,2021
2554,Extremadura,Otras renovables,24653.727,2.2403830927031585,5,2021
2555,Extremadura,Otras renovables,22864.02,2.2052526328705557,6,2021
2556,Extremadura,Otras renovables,25288.612,1.9554545339499172,7,2021
2557,Extremadura,Otras renovables,24409.182,2.488395905519983,8,2021
2558,Extremadura,Otras renovables,24061.824,3.425310009478763,9,2021
2559,Extremadura,Otras renovables,24574.312,3.976941817728727,10,2021
2560,Extremadura,Otras renovables,21374.264,4.45796161169736,11,2021
2561,Extremadura,Otras renovables,24603.288,6.687383241423503,12,2021
2562,Galicia,Hidráulica,1413430.997,56.852773432039996,1,2021
2563,Galicia,Hidráulica,1505956.673,53.09212127435631,2,2021
2564,Galicia,Hidráulica,1083248.775,54.49151087261367,3,2021
2565,Galicia,Hidráulica,699410.082,49.9496703977747,4,2021
2566,Galicia,Hidráulica,504451.519,38.12934560631879,5,2021
2567,Galicia,Hidráulica,481459.457,41.804861831812765,6,2021
2568,Galicia,Hidráulica,503801.955,49.74831373607679,7,2021
